event_uuid,user_guid,user_site_id,client_type,event_type,status,created_date,updated_date
ed9af374-435d-4eae-ae4d-8f1deb9ee313,1ef9639c3630468a91872cab25eef9e3,,0,14,1,2020-02-12 19:08:40,
cb89b3ff-6b01-4c4d-b890-97aecee98e2e,9c72af919b1a4d389052ada754ec2e28,,8,2,1,2020-02-12 13:08:17,
c2fad494-37ff-4abb-89b3-a5c5a39c3d43,b8ff2bf8f16042f2989c87a355959b38,,0,3,1,2020-02-12 22:37:49,
c8f0c28e-a9ec-4ff2-a550-7a2dd644cef9,8b45b404eebc490a8c879f08000fd228,,7,2,1,2020-02-12 17:48:05,
d24c5155-77b1-478a-a9f2-a71b5747ca49,1c456efc51aa46dabcfb6919b7ff2286,,7,8,1,2020-02-12 09:06:16,
d96a934a-c521-418a-a518-662f3ea0156a,323d85af10844e6494e07d665a3239b0,,0,11,1,2020-02-12 22:34:11,
e0456814-a30c-4fc2-aa48-90a1210ee4b4,2d84748d00d44154a1c75141ea1f4dfa,,3,15,1,2020-02-12 16:11:25,
e1dab7e5-9c1b-4779-9cf2-c834437214e0,1a66f142770e4bde8d76a480671f6a23,,5,2,1,2020-02-12 18:29:45,
e68105e5-751d-483e-9d0a-f535036c7dbb,8b45b404eebc490a8c879f08000fd228,,7,2,1,2020-02-12 14:54:10,
ea68080f-151a-4be8-a92e-68d59e730f97,1a66f142770e4bde8d76a480671f6a23,,0,2,1,2020-02-12 16:50:47,
f0aa91dc-0e14-4e26-8df5-7913986d1061,323d85af10844e6494e07d665a3239b0,,0,11,1,2020-02-12 22:21:18,
f7f78d38-ca30-4ea1-8947-b81eba9c6961,323d85af10844e6494e07d665a3239b0,,3,11,1,2020-02-12 22:21:18,
f9ab4bc6-c109-42e6-8182-acca533ab0a7,8b45b404eebc490a8c879f08000fd228,,7,2,1,2020-02-12 11:42:19,
fc120116-3675-4664-91a1-677ca21e7993,b8ff2bf8f16042f2989c87a355959b38,,9,3,1,2020-02-12 14:50:18,
ff224fa4-5229-4e58-bd59-891e0571d0cc,8b45b404eebc490a8c879f08000fd228,,7,2,1,2020-02-12 12:34:40,
fddc7970-b44f-4dd8-a669-10a26cad85bd,73bf5810a9ef4ce99b273b8c26f1b4c4,1641699,0,12,1,2020-02-12 13:50:54,
88d3fe6f-a995-407d-b976-a0bd273d1f90,323d85af10844e6494e07d665a3239b0,,0,11,1,2020-02-12 22:21:01,
9f17e652-8117-454e-ad56-5f47606c2003,f302974d1e62487e8e3292554f3806cd,,7,12,1,2020-02-12 09:51:06,
a509351e-b91f-4ba9-a096-932d64c7372b,b8ff2bf8f16042f2989c87a355959b38,,0,3,1,2020-02-12 14:31:16,
a749d465-dd33-4062-a238-4e022375c785,1a66f142770e4bde8d76a480671f6a23,,5,2,1,2020-02-12 10:56:22,
b31daf8a-06d4-4b29-a58a-8569942de50c,ac04e9cfc2584a098046722523906785,,1,8,1,2020-02-12 12:00:18,
baeeb5c6-77c1-4212-98db-d901bcede35d,323d85af10844e6494e07d665a3239b0,,3,11,1,2020-02-12 22:35:30,
d6e41cf7-7745-45b2-a257-51f2181c89ea,7651f6b30ebf42f19fcf90d1e115faf5,,6,15,1,2020-02-12 15:48:34,
e6f8f0d7-7289-47a0-98ab-474127ba2f98,7651f6b30ebf42f19fcf90d1e115faf5,,6,15,1,2020-02-12 17:10:22,
c17f341d-322c-4e89-aaaa-8ab8a391f19f,9f96670728d3403695f1f419dc972144,,0,4,1,2020-02-12 19:03:33,
c3aa5f05-8e1d-4b8f-ba65-ca3abaea880f,73bf5810a9ef4ce99b273b8c26f1b4c4,,6,12,1,2020-02-12 17:26:28,
cc661aa2-92ba-409e-9297-951bebdf639f,4f8d25e91efa4eee9808cce58540b322,,5,2,1,2020-02-12 07:51:09,
dbae97e1-c941-4432-9838-b6ae96c13508,ac04e9cfc2584a098046722523906785,,1,8,1,2020-02-12 11:37:40,
cfc4c8ed-daa9-44dd-88cd-509c5345b460,323d85af10844e6494e07d665a3239b0,,3,11,1,2020-02-12 22:48:06,
e0c8b6b6-7b87-42e6-93f3-a6fe0432fccb,73bf5810a9ef4ce99b273b8c26f1b4c4,,3,12,1,2020-02-12 22:12:01,
f0135045-a109-4d13-97e4-9da674d79524,1a66f142770e4bde8d76a480671f6a23,,3,2,1,2020-02-12 20:47:58,
ffe5a0bc-5002-460f-a4db-44b27556f63a,d2f7b42b87cf4fb4b41a35c9730ec55f,,1,5,1,2020-02-12 11:45:28,
b80c6d0d-8dbe-4699-90c9-aa091c1c4044,7651f6b30ebf42f19fcf90d1e115faf5,,0,15,1,2020-02-12 11:47:45,
84997131-e36e-41a1-bfb4-7bca00190e91,9c72af919b1a4d389052ada754ec2e28,,8,2,1,2020-02-12 12:04:34,
8979fea9-18ca-4413-9d34-8ff95e5edbca,a44a32dc5b154ae8abb76db52f6ffcfc,,0,15,1,2020-02-12 11:00:37,
8e2cf8be-aa39-4236-ab20-a2769fc5c8e6,72bb4719c62b43a9b73d8d155f855e6f,,0,6,1,2020-02-12 11:00:42,
9891a679-6c54-45c5-b650-3c16878a308e,3098b6a2d48140b689ce31837ec766d9,,0,13,1,2020-02-12 11:00:39,
ae116b38-dc94-49ba-a560-1263299c7971,40d78f777c5444808bb2720091161d75,,0,7,1,2020-02-12 11:00:36,
ac6e8167-e794-4fa8-a01c-ce6bb1d67c95,011af8e2d1b647cc955ccb339c7166c2,2095592,0,12,1,2020-02-12 12:49:36,
b8b4e02c-cf30-4c3c-b8a5-150ad4b1ff8a,d3cfb4ad7f834c0d987c69aa2cdc33fa,,0,15,1,2020-02-12 11:00:33,
cb910e95-485c-4f02-8f96-98d50adb372c,06b75ce2fb4d47f49c31f0d61d4c7c8d,,0,8,1,2020-02-12 11:00:45,
ca27aa80-4410-49ec-939a-ff29fd4c3c56,aa4b9eccff3648a496aaa18bd67e7b32,2095502,0,3,1,2020-02-12 12:29:42,
eb930a7e-2e74-41cc-b7ab-36a0a3e64de8,c5531290f73245c4be5fe7ac912ba2ba,,0,11,1,2020-02-12 11:00:48,
ef2c07b8-a70a-4eca-9a84-7bfd615ddd18,7ababb99ed9f4ddfbe32a60d697f8c20,,0,2,1,2020-02-12 11:00:40,
fdb0a917-c0fb-4333-aa1c-a7811ba5ec31,d09821e4e28d41cbae5d092c27e52dc4,,0,12,1,2020-02-12 11:00:42,
2d88620b-6b44-43be-aa21-6c15defb76d9,cbe0208a742e4914b4942446307ad0ec,444,0,14,1,2020-02-12 11:16:25,
0c3f9084-b9f0-4a83-8acc-0a68f1e61e65,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 11:11:36,
01b86b06-d171-4247-8f9d-d874d97c65d6,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 17:30:20,
0568525b-1e18-4449-9117-1ceadaf3dd78,817eb6cce4594fbe99bbdfefaa526305,,0,0,1,2020-02-12 20:16:56,
0a740aa4-bb08-4b67-aac0-9b5b650d5b48,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 16:08:35,
1e922a01-1f96-49d0-80f0-63d730b49478,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 21:54:11,
22133c02-fe33-4f0d-94eb-94cf60fd95e6,817eb6cce4594fbe99bbdfefaa526305,,0,0,1,2020-02-12 22:34:41,
33938c9c-94fb-4872-a479-66b43f781113,cbe0208a742e4914b4942446307ad0ec,,9,14,1,2020-02-12 13:37:18,
31ea15fd-d1e9-4670-9da5-9e4898b8f0ba,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 13:45:31,
3d1bf226-e8e2-42d2-a52a-75f1e4e8a9cd,817eb6cce4594fbe99bbdfefaa526305,,0,0,1,2020-02-12 20:05:59,
2c86d30b-00ff-4843-bd50-db3a2070d65d,e9c8bb90895b4cb3baad6b8d1b9e7346,,0,4,1,2020-02-12 16:21:08,
4f8f68f5-052b-4b5e-8b26-62881a60e3c3,0d2ec4e0b72941c68ee665d935367128,,0,2,1,2020-02-12 21:55:18,
58a94747-0aa5-4d14-9207-ab17e0184368,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 22:05:18,
61366dcd-35aa-4c4c-b375-7c154443c32a,817eb6cce4594fbe99bbdfefaa526305,,0,0,1,2020-02-12 13:26:15,
6c0e9872-6e52-41d2-8133-98169a01c66d,6915714c03a1459d8bf625aae233764d,,0,4,1,2020-02-12 23:40:23,
6e1d2240-6a51-4bf2-848b-651820788d52,817eb6cce4594fbe99bbdfefaa526305,,0,0,1,2020-02-12 22:34:53,
7612bea9-ea77-4f96-9f63-b967743b3379,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 19:16:37,
76a72911-37fd-4310-ac17-dbff41ced8c7,817eb6cce4594fbe99bbdfefaa526305,,0,0,1,2020-02-12 20:25:37,
7fbbf734-bbbe-429a-9baf-ca017fad7c30,817eb6cce4594fbe99bbdfefaa526305,,0,0,1,2020-02-12 22:35:06,
705d3f3c-1a1e-49ee-ae24-dd251744be8a,2e13f6db31174bacbc4784a1016e4ec0,,7,12,1,2020-02-12 18:23:20,
09bb5c3d-16df-4a1d-a91d-47b3aba38fca,0d2ec4e0b72941c68ee665d935367128,,0,2,1,2020-02-12 11:11:33,
1c15afe9-6142-4efc-89fe-5f4cc2311af6,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 12:24:13,
03f8fb54-078d-427d-b843-2c39c82edc30,cbe0208a742e4914b4942446307ad0ec,,9,14,1,2020-02-12 17:54:55,
095db7b1-ff88-4c8b-b4bc-6c5fe321126a,ffcf736ff525490e9ad20df73928fdc9,,0,12,1,2020-02-12 18:05:12,
11c20abb-455e-439c-a328-4314576a26f7,817eb6cce4594fbe99bbdfefaa526305,,0,0,1,2020-02-12 13:26:03,
18b8d05c-3ff1-4bed-bae1-bb0e0c3aba2c,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 16:38:49,
25160c01-b8d4-46ba-b621-df025d4ff325,ffcf736ff525490e9ad20df73928fdc9,,9,12,1,2020-02-12 17:27:54,
2b3a0dd0-9788-4847-a42e-fb09ea8939ae,ffcf736ff525490e9ad20df73928fdc9,,9,12,1,2020-02-12 17:52:09,
35cffca6-5c9d-4161-9af1-175103f25dab,817eb6cce4594fbe99bbdfefaa526305,,4,0,1,2020-02-12 13:26:32,
3d2fb3aa-2802-4cee-b94d-d7c0ecbff8b7,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 17:33:49,
4003b6be-f388-4b5f-a4bb-b2934dda0de4,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 11:11:48,
417ae012-b58f-4487-9260-e25eab88166f,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 12:40:35,
474fde81-5193-49e9-a01e-c75a4a323d2c,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 12:09:33,
63eafeb5-16f1-4bca-8e63-ffd01fb95bca,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 13:01:46,
6f372713-1040-4a80-b974-f80679de26a5,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 12:10:05,
3fb9ea52-6f68-475f-9df9-adc6c74b7533,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 13:56:11,
4f5b575d-0127-4140-bd11-5cf0575bbd3e,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 16:38:26,
5089c8e5-b161-4ae3-b3cb-c524fa03a8bc,ffcf736ff525490e9ad20df73928fdc9,,0,12,1,2020-02-12 18:04:45,
51387401-0cbb-4b9b-9a13-252e4d303bd9,b9dcdbde6cd14f16a2f4ef4a9dfef0a6,,3,10,1,2020-02-12 15:24:12,
6b6a3eed-51b1-4d3a-a8ea-0e5339cb161b,0d2ec4e0b72941c68ee665d935367128,,0,2,1,2020-02-12 21:45:57,
68bc59fe-791a-47e7-bd02-234700c926aa,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 20:06:19,
7512447f-5128-483d-9b11-8fd33a260c85,0d2ec4e0b72941c68ee665d935367128,,4,2,1,2020-02-12 17:15:52,
7b23408f-9a97-4386-99ed-5e64bbac75b9,cbe0208a742e4914b4942446307ad0ec,,9,14,1,2020-02-12 20:49:48,
7224ec18-4677-450c-99fa-44f49b2f1cd8,b9dcdbde6cd14f16a2f4ef4a9dfef0a6,,3,10,1,2020-02-12 15:40:46,
267276cb-9746-4ad9-91fa-bb1a27f65164,6c1cbc6389bf468aa3e31fb1fb99199b,,0,9,1,2020-02-12 16:25:57,
4313dad2-0a74-4840-9621-5237da66ef15,cbe0208a742e4914b4942446307ad0ec,,0,14,1,2020-02-12 13:09:15,
64484c3e-afe3-466e-a806-556a25a8b323,eba695e24c2d4e85915c4d1e7d5ee6b5,,0,11,1,2020-02-12 16:26:05,
3152549c-d29e-47dc-948a-b573501e7367,9c72af919b1a4d389052ada754ec2e28,1008112,0,2,1,2020-02-12 08:46:08,
24b6054f-a2aa-473c-93c5-b9c230be8dde,7651f6b30ebf42f19fcf90d1e115faf5,,6,15,1,2020-02-12 18:49:41,
068bedea-20a5-476d-a88f-4ff5b4eaccbd,1ef9639c3630468a91872cab25eef9e3,,0,14,1,2020-02-12 19:08:20,
1a978b78-188b-4afb-9f28-eb21903d850e,e8fc580b62254fb39fb401d02d89dbac,,0,10,1,2020-02-12 19:06:29,
01507d35-94f4-4569-adc3-460bf85dcbe1,95c599dd44e5400a8d4a79b7e210676c,,0,6,1,2020-02-12 10:47:54,
012ed68b-3352-4217-8e96-7bc0db6d9a81,323d85af10844e6494e07d665a3239b0,,0,11,1,2020-02-12 19:44:55,
0a6126dc-3acd-4f74-ba6e-e3bfe21f77e1,8b45b404eebc490a8c879f08000fd228,,7,2,1,2020-02-12 17:17:44,
1943d72a-6816-45c3-9f2c-765fc414d795,50b8ae63ab0d4ab4bdc5c9a84368cdc7,,2,12,1,2020-02-12 16:22:01,
0ff2eafe-8fa8-4945-be9f-0d991bfe5768,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 22:53:14,
16acac87-3adb-4fcc-ab14-eada79c200a9,73bf5810a9ef4ce99b273b8c26f1b4c4,,0,12,1,2020-02-12 21:20:15,
1b00a415-fc64-4496-b446-a4c8e06f2979,1c456efc51aa46dabcfb6919b7ff2286,,7,8,1,2020-02-12 08:57:25,
1d714dfe-375a-47a8-b0a3-a3ebb320ddab,1c456efc51aa46dabcfb6919b7ff2286,,7,8,1,2020-02-12 08:51:39,
236700b5-e38e-4b2e-8ec8-ca3c1d704ebd,b8ff2bf8f16042f2989c87a355959b38,,4,3,1,2020-02-12 14:31:55,
2636e49e-6d42-4204-aa7f-eda914c29984,1a66f142770e4bde8d76a480671f6a23,,5,2,1,2020-02-12 21:16:34,
2ccf9c6b-d9e8-4113-8a85-399ff6d0f0ee,4f8d25e91efa4eee9808cce58540b322,,7,2,1,2020-02-12 19:55:17,
37facaf6-613f-472e-a568-a7ab1f7a14bd,d2f7b42b87cf4fb4b41a35c9730ec55f,,1,5,1,2020-02-12 11:47:39,
3b1a63b1-d3b9-417f-8aed-6eb0c588e541,b8ff2bf8f16042f2989c87a355959b38,,0,3,1,2020-02-12 22:37:58,
26358cee-9a21-4838-871c-d7614938d8fd,73bf5810a9ef4ce99b273b8c26f1b4c4,1641699,6,12,1,2020-02-12 13:59:49,
3f1f1526-4894-4a1c-a279-29b984dfef00,7651f6b30ebf42f19fcf90d1e115faf5,,6,15,1,2020-02-12 09:56:56,
4e972067-3f2e-45f0-8ea4-e7a43e268a73,4421282ca42c49fabfe11a02862aade8,,4,14,1,2020-02-12 16:10:48,
7a82a9df-2af4-4f1c-9bf3-5c24d2f066f1,7651f6b30ebf42f19fcf90d1e115faf5,,0,15,1,2020-02-12 13:46:08,
5b6f319b-72f5-48d4-81c4-bcbb835d0d31,1ef9639c3630468a91872cab25eef9e3,,0,14,1,2020-02-12 19:08:20,
43044fd6-a518-4365-b3c0-e051bd596bc5,e596473dd9654b3a834d58c65931fee0,,9,14,1,2020-02-12 22:16:25,
4595828a-10f9-43f6-b41e-884725a9cc2e,b8ff2bf8f16042f2989c87a355959b38,,4,3,1,2020-02-12 14:32:00,
50150bfe-4fde-4683-97ef-0689c9220186,d2f7b42b87cf4fb4b41a35c9730ec55f,,1,5,1,2020-02-12 11:29:13,
559f96cd-1385-47fe-88d5-34f351471b5a,4f8d25e91efa4eee9808cce58540b322,,7,2,1,2020-02-12 16:38:09,
5635e755-73fb-4309-b0d6-3a3cc5a762c0,1c456efc51aa46dabcfb6919b7ff2286,,7,8,1,2020-02-12 09:07:49,
5ee8205b-2fd1-479a-a106-4488b3c3c779,1a66f142770e4bde8d76a480671f6a23,,0,2,1,2020-02-12 22:29:20,
6893dfed-87e2-416e-8217-0a7093b94740,95c599dd44e5400a8d4a79b7e210676c,,0,6,1,2020-02-12 10:47:54,
6765d8eb-f975-403a-9e99-b1fd0da65a6c,b8ff2bf8f16042f2989c87a355959b38,,0,3,1,2020-02-12 15:51:05,
692154af-0bd3-44c0-b998-4557ef657f93,1c456efc51aa46dabcfb6919b7ff2286,,0,8,1,2020-02-12 08:56:25,
69da52ef-e38f-4844-b990-7daee09ed95c,8b45b404eebc490a8c879f08000fd228,,7,2,1,2020-02-12 16:19:37,
6e88e869-93c0-49b1-9abf-6af4f707e6a8,d2f7b42b87cf4fb4b41a35c9730ec55f,,0,5,1,2020-02-12 11:19:45,
712675ef-bed2-4478-b95f-feae5b5d71d2,1c456efc51aa46dabcfb6919b7ff2286,,7,8,1,2020-02-12 09:06:18,
75502e16-2976-4bf6-832e-d2893dc479a5,1a66f142770e4bde8d76a480671f6a23,,0,2,1,2020-02-12 22:29:20,
7b516b7b-cb84-4b3f-b00a-4becec2683cf,323d85af10844e6494e07d665a3239b0,,0,11,1,2020-02-12 19:45:16,
7bdc4941-3a40-4dcf-a3e0-12d7a8a0aec8,d2f7b42b87cf4fb4b41a35c9730ec55f,,1,5,1,2020-02-12 11:20:17,
0fec2f9d-c1fa-408b-acf8-7424fe3719f7,7651f6b30ebf42f19fcf90d1e115faf5,,6,15,1,2020-02-12 17:19:15,
358507c4-8ccd-4632-8f5d-c644c2bc68c3,7651f6b30ebf42f19fcf90d1e115faf5,,6,15,1,2020-02-12 17:19:21,
01e67769-ed50-431b-a836-fa15ab5f2667,1a66f142770e4bde8d76a480671f6a23,,5,2,1,2020-02-12 11:53:05,
11285541-fd54-4d58-aaa5-0207888bff8d,323d85af10844e6494e07d665a3239b0,,0,11,1,2020-02-12 20:03:51,
1f614dba-ea1b-466d-967e-8855e89b6871,9c72af919b1a4d389052ada754ec2e28,,8,2,1,2020-02-12 15:42:13,
28bb14f9-00da-4be9-8b7a-6ac1a13f67ed,1c456efc51aa46dabcfb6919b7ff2286,,7,8,1,2020-02-12 08:47:39,
2a8b5f8e-ad31-4351-8ee6-473b883b089d,d2f7b42b87cf4fb4b41a35c9730ec55f,,1,5,1,2020-02-12 11:29:15,
2f9cfe0a-0b74-43bb-a56e-681cee5367cc,9f96670728d3403695f1f419dc972144,,4,4,1,2020-02-12 12:07:15,
321deeb5-614d-4f10-982b-e1c3e82dc535,d2f7b42b87cf4fb4b41a35c9730ec55f,,1,5,1,2020-02-12 11:28:41,
347a13f9-8efb-41d8-87e3-ff06600b2d3a,323d85af10844e6494e07d665a3239b0,,3,11,1,2020-02-12 19:58:42,
3c1c5602-686a-4da2-bc37-69eb2e5fec0d,2f9a28bb27824374ad0c6b59f1eb779b,,0,9,1,2020-02-12 13:42:34,
55b01006-6ef4-4c04-bcb3-1ce16521e829,7651f6b30ebf42f19fcf90d1e115faf5,,6,15,1,2020-02-12 11:45:44,
3d4e2754-1133-4eef-bbb3-b2d68ff0b8a4,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 20:06:20,2020-04-12 20:06:20
53b67fc3-5d3b-4d26-9db9-51914a508ff4,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 23:07:56,2020-04-12 23:07:56
d0c642f3-1d2c-4e42-a685-44b765e9bb6b,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 19:40:28,2020-04-12 19:40:28
8fc8bf44-41d3-4191-9371-9e3c1c42005f,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 23:16:16,2020-04-12 23:16:16
ed000db1-40a6-4aa6-997a-42aee7cc286d,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 22:30:59,2020-04-12 22:30:59
48a276b2-a053-436d-9564-fec06ed8db82,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 19:18:43,2020-04-12 19:18:43
603a9380-4d69-4386-b74b-de802e985682,e596473dd9654b3a834d58c65931fee0,,9,14,1,2020-02-12 07:50:29,2020-04-12 07:50:29
bc402da2-59dd-4b13-836a-18ed08b2993b,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 22:31:34,2020-04-12 22:31:34
56e78a76-94a6-48d3-88cf-4729669be406,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 19:50:31,2020-04-12 19:50:31
63666a71-4e26-4be2-967b-434b563ace36,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 22:53:09,2020-04-12 22:53:09
5480a4cb-1fec-4c72-ba62-f2d15ca57652,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 13:45:11,2020-04-12 13:45:11
165def5a-65a1-44d0-a128-659d31382489,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 23:58:39,2020-04-12 23:58:39
b477bfbe-df8c-4f9f-8270-71e5dbb8d584,ee968ec067b545e18ce9c2ef2dc410bc,,6,11,1,2020-02-12 20:47:26,2020-04-12 20:47:26
c14d55d2-8e38-4d85-ad77-9bf0fe2c8ab9,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 22:31:34,2020-04-12 22:31:34
fc0c15ab-5d27-4ca1-a6fb-6f339b3c1045,e596473dd9654b3a834d58c65931fee0,,9,14,1,2020-02-12 16:37:49,2020-04-12 16:37:49
0807c532-89d3-4594-8d60-a0383b4e16ab,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 19:18:43,2020-04-12 19:18:43
3cbe878e-b44a-4ea4-990a-63cf57a38e49,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 22:53:09,2020-04-12 22:53:09
acdde825-77e9-4b18-856f-d778fc97cc69,1a66f142770e4bde8d76a480671f6a23,,9,2,1,2020-02-12 22:35:26,2020-04-12 22:35:26
31ea15fd-d1e9-4670-9da5-9e4898b8f0ba,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 13:45:31,2020-04-12 13:45:31
68bc59fe-791a-47e7-bd02-234700c926aa,817eb6cce4594fbe99bbdfefaa526305,,7,0,1,2020-02-12 20:06:19,2020-04-12 20:06:19
43044fd6-a518-4365-b3c0-e051bd596bc5,e596473dd9654b3a834d58c65931fee0,,9,14,1,2020-02-12 22:16:25,2020-04-12 22:16:25
bf92460e-e60e-4b0e-a72f-2f1bb408545c,d7376be9416f48f7982e969bfd16c34d,,9,4,1,2019-03-25 22:22:40,2019-03-25 22:22:40
f0c08a1d-5e17-4454-8358-4d7a585dd1ce,d86a5f301c2c4902982019619f3f5dc5,,5,12,1,2019-03-25 18:11:50,2019-03-25 18:11:50
f60faa20-2af2-45d9-866c-27d7f7e15955,712be6e01d07483fb2c4b0cb88a03ffd,,0,15,1,2019-03-22 16:08:02,2019-03-22 16:08:02
d0743eff-42fa-494e-a59f-6dcc7fe175c6,a295b330553b4bbe8ba985bea8956632,,0,3,1,2019-03-31 18:04:38,2019-03-31 18:04:38
da193d37-2195-4d8b-8740-4f5c145b6d49,2be9070915fb4745a362cb0efb67c133,,8,3,1,2019-03-31 12:57:27,2019-03-31 12:57:27
e9a275d6-ae96-42df-9463-1853e62517b4,c32d3fddcc3044ac8d5f6c486f5d624f,,8,4,1,2019-03-31 21:29:05,2019-03-31 21:29:05
f80165a5-35fe-4ec6-b334-34fa76f58a21,87b0e33851374977980669420101164c,,3,4,1,2019-03-27 00:33:00,2019-03-27 00:33:00
e5f06eef-78a5-46b5-8d9d-e28d846ed0d6,96b1e074156249ddadaebdcfe0814769,,0,6,1,2019-03-28 00:53:11,2019-03-28 00:53:11
05304c0b-bfb4-4572-84a2-13492eae0490,2631c763582741b7a5d247e1764747e0,,9,14,1,2019-03-29 11:21:54,2019-03-29 11:21:54
09af41ee-1ffb-4a54-af88-2457cbe7cb17,85e661bf38674e4b98202b7ad09a58be,,6,11,1,2019-03-31 20:39:20,2019-03-31 20:39:20
1bb65b13-af87-436f-aba3-9794544c8158,eb69aa0112cc49b89ed9be9c40cbc85d,,6,5,1,2019-03-31 11:39:12,2019-03-31 11:39:12
22758141-2e3b-4dbe-9861-b93c836f1e55,0d6baf3706dc44d6a9ffa2118fd85d63,,7,6,1,2019-03-29 11:21:53,2019-03-29 11:21:53
21de9c10-da25-435c-8266-4176b5827c73,de0bc275bc6e4de190f501c03efca696,,8,9,1,2019-03-31 21:28:50,2019-03-31 21:28:50
2a0fc395-8b74-4149-bc0e-1e44310dfe78,3d2d13821a424546a5ec225c939bea15,,9,1,1,2019-03-27 09:45:15,2019-03-27 09:45:15
31c724c2-f856-408e-a175-7a7b84001bb5,6b8e05f16ead4a82809ff93fb399389d,,8,9,1,2019-03-29 11:21:54,2019-03-29 11:21:54
450d4b81-a7f4-4a51-a4c5-d922d59b82af,acbf4d3a626f42c49e9d3860ea94bd70,,3,7,1,2019-03-29 11:26:04,2019-03-29 11:26:04
47e35ac0-eb7b-480d-bea7-b2b4f33e5a26,ccb56d82620541239bcf1d80ae4438c4,,5,12,1,2019-03-29 11:21:53,2019-03-29 11:21:53
4cd764d3-46a4-4a1e-9309-a569b44652e7,57673a0725674fff842cb2ddab23a67d,,4,7,1,2019-03-27 09:49:04,2019-03-27 09:49:04
5bc434e7-6a46-41ec-a04f-76f8a54627d0,0d6baf3706dc44d6a9ffa2118fd85d63,,6,6,1,2019-03-29 11:21:53,2019-03-29 11:21:53
671141b6-b9e7-40d2-9ee1-735c4fba4e1a,f9d9f008b4bf4fecb6cd831e11cd2618,,7,1,1,2019-03-31 20:40:18,2019-03-31 20:40:18
6dd16061-e0c2-4d56-9d2d-987adee6b613,a07c14629694420891faa334ddcb6454,,2,5,1,2019-03-27 09:46:50,2019-03-27 09:46:50
369ab6f0-0306-4ea7-8f54-2d7884c07ab8,f690549c1c2e42f59c5c055e14bb165b,,2,5,1,2019-03-22 10:54:32,2019-03-22 10:54:32
31d23e62-a967-4d51-850b-86013da43e4f,418e42a2a6214d959ce3e64df39b77aa,,0,10,1,2019-03-25 22:20:29,2019-03-25 22:20:29
3c375035-f4e6-47bd-a4d6-6a79e4535a99,e2b51d0215ce42eea178d76db7a0f462,,4,6,1,2019-03-25 22:52:44,2019-03-25 22:52:44
4061cb87-4df4-4e6e-826f-fa87a3070082,e4d9d559feba4b8cb7db7a48e59b7d26,,2,2,1,2019-03-25 20:18:20,2019-03-25 20:18:20
5d5a1ee4-8d4d-4481-8cf9-e4570e52f2f9,a574a6ba397940d3b7532ae60d96a274,,4,7,1,2019-03-25 22:20:33,2019-03-25 22:20:33
6f5352d4-b60d-42fc-951f-bf96e8bda62d,2dd3a9c26da7449ca152753d6cfa4500,,9,0,1,2019-03-21 15:37:00,2019-03-21 15:37:00
8d433018-daab-4d76-a444-4f7c52e306b7,91cab86a0d0543ce9d08d1cd7a23396d,,0,6,1,2019-03-29 11:23:42,2019-03-29 11:23:42
